Date,Open,High,Low,Close,Body,Upper Wick,Lower Wick,,Gap,Inside Bar,% Change,,Volume,OBV,Vol SMA(20),,True Range,ATR(14),Hist Vol,BB Upper,BB Middle,BB Lower,,Avg Price,Avg Delta,ROC(5),,SMA(20),SMA(50),SMA(200),EMA(9),EMA(12),EMA(20),EMA(26),EMA(50),EMA(200),,MACD,Signal,MACD Hist,,R3,R2,R1,S1,S2,S3,,Kelt Upper,Kelt Mid,Kelt Lower,,Avg Up,Avg Down,RSI(9),StochRSI %K,StochRSI %D,,Avg Up 14,Avg Down 14,RSI(14),RSI Trend,,Williams %R,CCI,Momentum(10),,Plus DM,Minus DM,Plus DM14,Minus DM14,Plus DI14,Minus DI14,DX,ADX,,Tenkan,Kijun,Senkou A,Senkou B,Chikou,Senkou A+26,Senkou B+26
2025-11-13,1.1593,1.1656,1.1579,1.1635,0.0042,0.0021,0.0014,,0,0,0.36,,124591,1939017,130800,,77,58,3.98,1.1687,1.1586,1.1485,,1.1623,38,0.76,,1.1586,1.1662,,1.158,1.1579,1.159,1.1601,1.1622,,,-0.0022,-0.0032,0.001,,1.1745,1.1707,1.1668,1.1591,1.1553,1.1514,,1.1706,1.159,1.1474,,16.4,10,62.12,100,100,,15.3,12.7,54.64,↑,,-17,55.07,0.007,,58,0,212.26,152.19,365.97,262.4,16,15,,1.1563,1.1599,1.1581,1.1694,1.1635,1.1581,1.1694
2025-11-14,1.1637,1.1654,1.1606,1.1622,-0.0015,0.0017,0.0016,,0.0002,1,-0.11,,143188,1795829,128499,,48,57,3.84,1.1682,1.1585,1.1487,,1.1627,4,0.48,,1.1585,1.1661,,1.1588,1.1586,1.1593,1.1603,1.1622,,,-0.0017,-0.0029,0.0012,,1.1697,1.1673,1.1649,1.1601,1.1577,1.1553,,1.1707,1.1593,1.1479,,14.6,10.3,58.63,90.49,96.83,,14.2,12.7,52.79,↓,,-23.5,69.08,0.0086,,0,0,197.1,141.32,345.79,247.93,16,15,,1.1563,1.1599,1.1581,1.1694,1.1622,1.1581,1.1694
2025-11-17,1.162,1.1625,1.1582,1.1592,-0.0028,0.0005,0.001,,-0.0002,0,-0.26,,100030,1695799,126665,,43,56,3.93,1.1676,1.1582,1.1488,,1.16,-27,0.3,,1.1582,1.1657,,1.1589,1.1587,1.1593,1.1602,1.1621,,,-0.0015,-0.0026,0.0011,,1.166,1.1639,1.1617,1.1574,1.1553,1.1531,,1.1705,1.1593,1.1481,,13,12.5,50.98,66.8,85.76,,13.2,13.9,48.71,↑,,-37.56,29.53,0.0073,,0,24,183.02,155.23,326.82,277.2,8,15,,1.1563,1.1599,1.1581,1.1694,1.1592,1.1581,1.1694
2025-11-18,1.1592,1.1608,1.1571,1.1581,-0.0011,0.0016,0.001,,0,0,-0.09,,117651,1578148,124150,,37,55,3.74,1.1675,1.1581,1.1487,,1.1587,-13,-0.02,,1.1581,1.1655,,1.1587,1.1586,1.1592,1.16,1.1619,,,-0.0014,-0.0024,0.001,,1.1639,1.162,1.1602,1.1565,1.1547,1.1528,,1.1702,1.1592,1.1482,,11.6,12.3,48.54,28.6,61.96,,12.3,13.7,47.31,↓,,-40.11,9.8,0.0098,,0,11,169.95,155.14,309,282.07,5,14,,1.1574,1.1599,1.1587,1.1694,1.1581,1.1587,1.1694
2025-11-19,1.1582,1.1598,1.1518,1.1538,-0.0044,0.0016,0.002,,0.0001,0,-0.37,,127769,1450379,123271,,80,57,3.94,1.1672,1.1578,1.1483,,1.1551,-36,-0.47,,1.1578,1.1651,,1.1577,1.1579,1.1587,1.1595,1.1616,,,-0.0016,-0.0022,0.0006,,1.1665,1.1625,1.1585,1.1505,1.1465,1.1425,,1.1701,1.1587,1.1473,,10.3,15.7,39.62,0,31.8,,11.4,15.8,41.91,↑,,-63.1,-48.58,0.0045,,0,53,157.81,197.06,276.86,345.72,11,14,,1.1587,1.1599,1.1593,1.1694,1.1538,1.1593,1.1694
2025-11-20,1.1539,1.155,1.1502,1.1529,-0.001,0.0011,0.0027,,0.0001,0,-0.08,,148594,1301785,125130,,48,56,3.92,1.1668,1.1573,1.1478,,1.1527,-24,-0.91,,1.1573,1.1647,,1.1567,1.1571,1.1581,1.159,1.1613,,,-0.0019,-0.0021,0.0002,,1.16,1.1576,1.1552,1.1504,1.148,1.1456,,1.1693,1.1581,1.1469,,9.2,15,38.02,0,9.53,,10.6,15.3,40.93,↓,,-67.91,-81.35,-0.0018,,0,16,146.54,198.98,261.68,355.32,15,14,,1.1579,1.1599,1.1589,1.1694,1.1529,1.1589,1.1694
2025-11-21,1.1528,1.1553,1.1491,1.1513,-0.0015,0.0025,0.0022,,-0.0001,0,-0.14,,149797,1151988,125589,,62,56,3.92,1.1663,1.1568,1.1472,,1.1519,-8,-0.94,,1.1568,1.1643,,1.1556,1.1562,1.1575,1.1584,1.1609,,,-0.0022,-0.0021,-0.0001,,1.1609,1.1578,1.1547,1.1485,1.1454,1.1423,,1.1687,1.1575,1.1463,,8.2,15.1,35.19,0,0,,9.8,15.4,38.89,↑,,-76.47,-85.4,-0.0053,,0,11,136.07,195.77,242.98,349.59,18,14,,1.1574,1.1599,1.1587,1.1694,1.1513,1.1587,1.1694
2025-11-24,1.1519,1.1551,1.1502,1.1522,0.0003,0.0029,0.0017,,0.0006,1,0.08,,102704,1254692,125024,,49,56,3.87,1.1652,1.1561,1.1471,,1.1525,6,-0.6,,1.1561,1.1638,,1.1549,1.1556,1.157,1.1579,1.1606,,,-0.0023,-0.0021,-0.0002,,1.1597,1.1572,1.1548,1.1499,1.1475,1.145,,1.1682,1.157,1.1458,,8.3,13.4,38.25,11.36,3.79,,9.7,14.3,40.42,↓,,-71.66,-68.75,-0.0035,,0,0,126.35,181.79,225.63,324.63,18,14,,1.1574,1.1572,1.1573,1.1694,1.1522,1.1573,1.1694
2025-11-25,1.1522,1.1586,1.1512,1.157,0.0048,0.0016,0.001,,0,0,0.42,,138127,1392819,125625,,74,57,4.2,1.1637,1.1557,1.1477,,1.1556,31,-0.09,,1.1557,1.1632,,1.1553,1.1558,1.157,1.1578,1.1605,,,-0.002,-0.0021,0.0001,,1.1674,1.1637,1.16,1.1526,1.1489,1.1452,,1.1684,1.157,1.1456,,12.7,11.9,51.63,61.05,24.14,,12.4,13.3,48.25,↑,,-52.12,-6.01,-0.0013,,35,0,152.32,168.81,267.23,296.16,5,13,,1.1574,1.1569,1.1572,1.1694,1.157,1.1572,1.1694
2025-11-26,1.1571,1.1601,1.1547,1.1596,0.0025,0.0005,0.0024,,0.0001,0,0.22,,149318,1542137,124137,,54,57,4.01,1.1637,1.1557,1.1477,,1.1581,25,0.5,,1.1557,1.1628,,1.1562,1.1564,1.1572,1.1579,1.1605,,,-0.0015,-0.002,0.0005,,1.167,1.1643,1.1616,1.1562,1.1535,1.1508,,1.1686,1.1572,1.1458,,14.2,10.6,57.26,94.16,55.52,,13.4,12.4,51.94,↓,,-36.36,50.97,0.0003,,15,0,156.44,156.75,274.46,275,0,12,,1.1572,1.1569,1.1571,1.1694,1.1596,1.1571,1.1694
2025-11-27,1.1594,1.1614,1.1577,1.1596,0.0002,0.0018,0.0017,,-0.0002,0,0,,78897,1542137,120230,,37,56,3.84,1.164,1.1559,1.1477,,1.1596,15,0.58,,1.1559,1.1624,,1.1569,1.1569,1.1574,1.158,1.1605,,,-0.0011,-0.0018,0.0007,,1.1651,1.1633,1.1614,1.1577,1.1559,1.154,,1.1686,1.1574,1.1462,,12.6,9.4,57.27,100,85.07,,12.4,11.5,51.88,↑,,-36.36,78.45,-0.0039,,13,0,158.27,145.55,282.63,259.91,4,11,,1.1558,1.1569,1.1564,1.1694,1.1596,1.1564,1.1694
2025-11-28,1.1596,1.1608,1.1555,1.1599,0.0003,0.0009,0.0041,,0,0,0.03,,199093,1741230,124058,,53,56,3.71,1.1644,1.1562,1.1479,,1.1587,-9,0.75,,1.1562,1.1621,,1.1575,1.1574,1.1576,1.1581,1.1605,,,-0.0007,-0.0016,0.0009,,1.1673,1.1647,1.162,1.1567,1.1541,1.1514,,1.1688,1.1576,1.1464,,11.5,8.4,57.79,100,98.05,,11.7,10.7,52.23,↓,,-34.55,55.66,-0.0023,,0,22,146.97,157.15,262.45,280.63,3,10,,1.1553,1.1569,1.1561,1.1659,1.1599,1.1561,1.1659
2025-12-01,1.1594,1.1653,1.1589,1.1609,0.0015,0.0044,0.0005,,-0.0005,0,0.09,,139761,1880991,124915,,64,57,3.65,1.1649,1.1566,1.1484,,1.1617,30,0.76,,1.1566,1.1617,,1.1582,1.1579,1.1579,1.1583,1.1605,,,-0.0004,-0.0014,0.001,,1.1709,1.1677,1.1645,1.1581,1.1549,1.1517,,1.1693,1.1579,1.1465,,11.3,7.5,60.11,100,100,,11.6,9.9,53.95,↑,,-28.48,104.3,0.0017,,45,0,181.47,145.93,318.37,256.02,11,10,,1.1572,1.1569,1.1571,1.1645,1.1609,1.1571,1.1645
2025-12-02,1.161,1.1626,1.1591,1.1625,0.0015,0.0001,0.0019,,0.0001,1,0.14,,104877,1985868,124253,,35,55,3.42,1.165,1.1573,1.1496,,1.1614,-3,0.48,,1.1573,1.1613,,1.1591,1.1586,1.1583,1.1586,1.1606,,,0,-0.0011,0.0011,,1.1672,1.1654,1.1637,1.1602,1.1585,1.1567,,1.1693,1.1583,1.1473,,11.8,6.7,63.78,100,100,,11.9,9.2,56.4,↓,,-18.79,90.75,0.0044,,0,0,168.51,135.51,306.38,246.38,11,10,,1.1572,1.1569,1.1571,1.1645,1.1625,1.1571,1.1645
2025-12-03,1.1624,1.1678,1.1621,1.1671,0.0047,0.0007,0.0003,,-0.0001,0,0.4,,117229,2103097,124337,,57,55,3.62,1.1661,1.1582,1.1503,,1.1657,43,0.65,,1.1582,1.1612,,1.1607,1.1599,1.1591,1.1592,1.1609,,,0.0007,-0.0007,0.0014,,1.1749,1.1721,1.1692,1.1635,1.1607,1.1578,,1.1701,1.1591,1.1481,,15.6,6,72.22,100,100,,14.3,8.5,62.72,↑,,-3.74,170.61,0.0133,,52,0,208.47,125.83,379.04,228.78,25,11,,1.1585,1.1574,1.158,1.1645,1.1671,1.158,1.1645
2025-12-04,1.1672,1.1682,1.1641,1.1645,-0.0027,0.001,0.0004,,0.0001,0,-0.22,,118830,1984267,124474,,41,54,3.46,1.1669,1.1587,1.1505,,1.1656,-1,0.42,,1.1587,1.1612,,1.1615,1.1606,1.1596,1.1596,1.161,,,0.001,-0.0004,0.0014,,1.1712,1.1692,1.1671,1.163,1.161,1.1589,,1.1704,1.1596,1.1488,,13.9,8.2,62.9,72.56,90.85,,13.3,9.7,57.83,↓,,-19.37,152.18,0.0116,,4,0,197.58,116.84,365.89,216.37,26,12,,1.1592,1.1576,1.1584,1.1644,1.1645,1.1584,1.1644
2025-12-05,1.1646,1.1672,1.1628,1.1644,-0.0002,0.0026,0.0016,,0.0001,0,-0.01,,110152,1874115,124354,,44,53,3.43,1.1676,1.1591,1.1506,,1.1648,-8,0.39,,1.1591,1.161,,1.1621,1.1612,1.1601,1.16,1.1611,,,0.0012,-0.0001,0.0013,,1.1712,1.169,1.1668,1.1624,1.1602,1.158,,1.1707,1.1601,1.1495,,12.4,7.4,62.63,53.42,75.33,,12.4,9.1,57.67,↑,,-19.9,117.71,0.0131,,0,13,183.47,121.49,346.17,229.23,20,13,,1.1597,1.1576,1.1587,1.1624,1.1644,1.1587,1.1624
2025-12-08,1.164,1.1672,1.1617,1.1637,-0.0003,0.0032,0.002,,-0.0004,0,-0.06,,121539,1752576,124925,,55,53,3.42,1.168,1.1595,1.151,,1.1642,-6,0.24,,1.1595,1.1609,,1.1624,1.1616,1.1604,1.1603,1.1612,,,0.0013,0.0002,0.0011,,1.1722,1.1694,1.1667,1.1612,1.1585,1.1557,,1.171,1.1604,1.1498,,11,7.4,59.78,16.84,47.61,,11.5,9,56.1,↓,,-23.56,94.08,0.0115,,0,11,170.37,123.81,321.45,233.6,16,13,,1.1614,1.1576,1.1595,1.1624,1.1637,1.1595,1.1624
2025-12-09,1.1635,1.1657,1.1615,1.1627,-0.0008,0.0022,0.0012,,-0.0002,0,-0.09,,109990,1642586,125147,,42,52,3.37,1.1684,1.1597,1.1511,,1.1633,-9,0.02,,1.1597,1.1607,,1.1625,1.1618,1.1606,1.1605,1.1613,,,0.0013,0.0004,0.0009,,1.1693,1.1672,1.1651,1.1609,1.1588,1.1567,,1.171,1.1606,1.1502,,9.8,7.7,56,0,23.42,,10.7,9.1,54.04,↑,,-28.8,69.13,0.0057,,0,2,158.2,116.97,304.23,224.94,15,13,,1.1618,1.1576,1.1597,1.1624,1.1627,1.1597,1.1624
2025-12-10,1.1628,1.17,1.1622,1.1696,0.0068,0.0004,0.0006,,0.0001,0,0.59,,141057,1783643,127160,,78,54,3.93,1.1699,1.1602,1.1506,,1.1673,40,0.21,,1.1602,1.1606,,1.1639,1.163,1.1615,1.1612,1.1616,,,0.0018,0.0007,0.0011,,1.1801,1.1762,1.1723,1.1645,1.1606,1.1567,,1.1723,1.1615,1.1507,,16.4,6.8,70.69,90.57,35.8,,14.9,8.5,63.68,↓,,-1.91,125.65,0.01,,43,0,189.9,108.62,351.67,201.15,27,14,,1.1628,1.1585,1.1607,1.1624,1.1696,1.1607,1.1624
2025-12-11,1.1693,1.1763,1.1682,1.1739,0.0046,0.0024,0.0011,,-0.0003,0,0.37,,118970,1902613,126879,,81,56,3.94,1.172,1.1608,1.1495,,1.1728,55,0.81,,1.1608,1.1606,,1.1659,1.1647,1.1627,1.1621,1.1621,,,0.0026,0.0011,0.0015,,1.1855,1.1814,1.1774,1.1693,1.1652,1.1612,,1.1739,1.1627,1.1515,,19.4,6,76.38,100,63.52,,16.9,7.9,68.15,↑,,-9.2,187.63,0.0143,,63,0,239.34,100.86,427.39,180.11,41,16,,1.1676,1.1627,1.1652,1.1624,1.1739,1.1652,1.1624
2025-12-12,1.1739,1.175,1.172,1.174,0.0001,0.001,0.0019,,0,1,0.01,,101244,2003857,124781,,30,54,3.9,1.174,1.1613,1.1487,,1.1737,9,0.82,,1.1613,1.1606,,1.1675,1.1661,1.1638,1.163,1.1626,,,0.0031,0.0015,0.0016,,1.1783,1.1768,1.1753,1.1723,1.1708,1.1693,,1.1746,1.1638,1.153,,17.4,5.3,76.65,100,96.86,,15.8,7.3,68.4,↓,,-9.16,170.96,0.0141,,0,0,222.24,93.66,411.56,173.44,41,18,,1.1677,1.1627,1.1652,1.1616,1.174,1.1652,1.1616
2025-12-15,1.1733,1.1769,1.1727,1.1754,0.0021,0.0015,0.0006,,-0.0007,0,0.12,,98726,2102583,124716,,42,53,3.73,1.1762,1.1622,1.1481,,1.175,13,1.01,,1.1622,1.1607,,1.1691,1.1675,1.1649,1.1639,1.1631,,,0.0036,0.0019,0.0017,,1.1815,1.1794,1.1773,1.1731,1.171,1.1689,,1.1755,1.1649,1.1543,,17,4.7,78.34,100,100,,15.7,6.8,69.78,↑,,-6.76,158.44,0.0145,,19,0,225.37,86.97,425.23,164.09,44,20,,1.1692,1.163,1.1661,1.1619,1.1754,1.1661,1.1619
2025-12-16,1.1752,1.1804,1.1735,1.1748,-0.0004,0.0052,0.0013,,-0.0002,0,-0.05,,127187,1975396,125193,,69,54,3.71,1.1779,1.163,1.1481,,1.1762,12,1.04,,1.163,1.1609,,1.1702,1.1686,1.1658,1.1647,1.1636,,,0.0039,0.0023,0.0016,,1.1859,1.1825,1.179,1.1721,1.1687,1.1652,,1.1766,1.1658,1.155,,15.1,4.8,75.88,88.99,96.33,,14.6,6.7,68.54,↓,,-22.49,147.88,0.0123,,35,0,244.27,80.76,452.35,149.56,50,22,,1.171,1.1648,1.1679,1.1637,1.1748,1.1679,1.1637
2025-12-17,1.1748,1.1758,1.1703,1.174,-0.0008,0.001,0.0037,,0,0,-0.07,,115847,1859549,124597,,55,54,3.37,1.179,1.164,1.149,,1.1734,-28,0.38,,1.164,1.1611,,1.171,1.1694,1.1666,1.1654,1.164,,,0.004,0.0026,0.0014,,1.1819,1.1792,1.1764,1.1709,1.1682,1.1654,,1.1774,1.1666,1.1558,,13.4,5.2,72.04,71.8,86.93,,13.6,6.8,66.67,↑,,-25.7,104.66,0.0069,,0,32,226.82,106.99,420.04,198.13,36,23,,1.171,1.1648,1.1679,1.1637,1.174,1.1679,1.1637
2025-12-18,1.1741,1.1763,1.1712,1.1724,-0.0017,0.0022,0.0012,,0.0001,0,-0.14,,124575,1734974,123396,,51,54,3.41,1.1795,1.165,1.1504,,1.1733,-1,-0.13,,1.165,1.1614,,1.1713,1.1699,1.1672,1.1659,1.1643,,,0.004,0.0029,0.0011,,1.1805,1.178,1.1754,1.1703,1.1677,1.1652,,1.178,1.1672,1.1564,,11.9,6.4,65.03,40.42,67.07,,12.6,7.5,62.69,↓,,-37.21,94.62,0.0079,,5,0,215.62,99.35,399.3,183.98,37,24,,1.171,1.1648,1.1679,1.1637,1.1724,1.1679,1.1637
2025-12-19,1.172,1.1738,1.1702,1.171,-0.001,0.0018,0.0008,,-0.0004,0,-0.12,,103814,1631160,121097,,36,53,3.39,1.1793,1.166,1.1526,,1.1717,-16,-0.26,,1.166,1.1616,,1.1712,1.1701,1.1676,1.1663,1.1646,,,0.0038,0.0031,0.0007,,1.1767,1.1749,1.1731,1.1695,1.1677,1.1659,,1.1782,1.1676,1.157,,10.6,7.2,59.55,15.89,42.7,,11.7,8,59.39,↑,,-44.13,68.89,0.0066,,0,10,200.22,102.25,377.77,192.92,32,25,,1.171,1.1648,1.1679,1.1637,1.171,1.1679,1.1637
2025-12-22,1.172,1.1769,1.1706,1.1762,0.0042,0.0007,0.0014,,0.001,0,0.44,,88226,1719386,120373,,63,54,3.62,1.1796,1.1672,1.1547,,1.1746,29,0.07,,1.1672,1.162,,1.1722,1.171,1.1684,1.167,1.1651,,,0.004,0.0033,0.0007,,1.1848,1.1817,1.1785,1.1722,1.1691,1.1659,,1.1792,1.1684,1.1576,,15.2,6.4,70.37,57.58,37.96,,14.6,7.4,66.36,↓,,-22.22,91.45,0.0125,,31,0,216.92,94.95,401.7,175.83,39,26,,1.1713,1.1648,1.1681,1.1637,1.1762,1.1681,1.1637
2025-12-23,1.1758,1.1802,1.1757,1.1793,0.0035,0.0009,0.0001,,-0.0004,0,0.26,,101720,1821106,118553,,45,53,3.49,1.1809,1.1683,1.1557,,1.1784,38,0.38,,1.1683,1.1624,,1.1736,1.1723,1.1694,1.1679,1.1657,,,0.0044,0.0035,0.0009,,1.1856,1.1833,1.1811,1.1766,1.1744,1.1721,,1.18,1.1694,1.1588,,17,5.7,74.89,81.64,51.7,,15.8,6.9,69.6,↑,,-5.82,121.4,0.0166,,33,0,234.43,88.17,442.32,166.36,45,27,,1.1743,1.1648,1.1696,1.1637,1.1793,1.1696,1.1637
2025-12-24,1.1793,1.1808,1.1773,1.1777,-0.0016,0.0015,0.0004,,0,0,-0.14,,89162,1731944,115545,,35,52,3.54,1.1817,1.1692,1.1566,,1.1786,2,0.32,,1.1692,1.1626,,1.1744,1.1731,1.1702,1.1686,1.1662,,,0.0045,0.0037,0.0008,,1.1834,1.1816,1.1799,1.1764,1.1747,1.1729,,1.1806,1.1702,1.1598,,15.1,6.8,68.95,50.03,63.08,,14.7,7.6,65.92,↓,,-16.06,111.05,0.0081,,6,0,223.69,81.87,430.17,157.44,46,28,,1.1755,1.165,1.1703,1.1639,1.1777,1.1703,1.1639
2025-12-26,1.1781,1.1797,1.1762,1.1771,-0.001,0.0016,0.0009,,0.0004,0,-0.05,,120234,1611710,117612,,35,51,3.56,1.1823,1.1701,1.1578,,1.1777,-9,0.4,,1.1701,1.1628,,1.1749,1.1737,1.1709,1.1692,1.1666,,,0.0045,0.0039,0.0006,,1.1826,1.1809,1.1791,1.1756,1.1738,1.1721,,1.1811,1.1709,1.1607,,13.4,6.7,66.67,37.89,56.52,,13.7,7.5,64.62,↑,,-19.17,91.84,0.0032,,0,11,207.71,87.02,407.27,170.63,41,29,,1.1755,1.165,1.1703,1.1639,1.1771,1.1703,1.1639
2025-12-29,1.1768,1.1789,1.1749,1.1773,0.0005,0.0016,0.0019,,-0.0003,0,0.02,,110334,1722044,113174,,40,50,3.57,1.1826,1.1709,1.1593,,1.177,-7,0.54,,1.1709,1.163,,1.1754,1.1743,1.1715,1.1698,1.167,,,0.0045,0.004,0.0005,,1.1832,1.1812,1.1792,1.1752,1.1732,1.1712,,1.1815,1.1715,1.1615,,12.1,6,66.85,44.7,44.21,,12.9,7,64.82,↓,,-18.13,78.92,0.0033,,0,13,192.87,93.8,385.74,187.6,35,29,,1.1755,1.165,1.1703,1.1639,1.1773,1.1703,1.1639
2025-12-30,1.1771,1.178,1.1743,1.1748,-0.0023,0.0009,0.0005,,-0.0002,0,-0.21,,88253,1633791,110598,,37,49,3.71,1.1824,1.1716,1.1608,,1.1757,-13,-0.12,,1.1716,1.1632,,1.1753,1.1744,1.1718,1.1702,1.1673,,,0.0042,0.004,0.0002,,1.1808,1.179,1.1771,1.1734,1.1715,1.1697,,1.1816,1.1718,1.162,,10.8,8.1,57.14,0,27.53,,12,8.3,59.11,↑,,-32.26,57.75,-0.0006,,0,6,179.09,93.1,365.49,190,32,29,,1.1755,1.1655,1.1705,1.1639,1.1748,1.1705,1.1639
2025-12-31,1.1747,1.176,1.172,1.1746,-0.0001,0.0013,0.0026,,-0.0001,0,-0.02,,98217,1535574,110265,,40,48,3.7,1.1822,1.1722,1.1622,,1.1742,-15,-0.4,,1.1722,1.1635,,1.1752,1.1744,1.1721,1.1705,1.1676,,,0.0039,0.004,-0.0001,,1.1804,1.1784,1.1764,1.1724,1.1704,1.1684,,1.1817,1.1721,1.1625,,9.6,7.4,56.47,0,14.9,,11.1,7.8,58.73,↓,,-49.21,32.08,-0.0002,,0,23,166.3,109.45,346.46,228.02,21,28,,1.1755,1.166,1.1708,1.1639,1.1746,1.1708,1.1639
2026-01-02,1.175,1.1765,1.1713,1.172,-0.003,0.0015,0.0007,,0.0004,0,-0.22,,93358,1442216,109072,,52,48,3.59,1.1822,1.1725,1.1627,,1.1733,-9,-0.48,,1.1725,1.1638,,1.1746,1.174,1.1721,1.1706,1.1678,,,0.0034,0.0039,-0.0005,,1.1804,1.1778,1.1752,1.17,1.1674,1.1648,,1.1817,1.1721,1.1625,,8.5,9.5,47.22,0,0,,10.3,9.1,53.09,↑,,-83.02,12.77,-0.002,,0,7,154.42,108.63,321.71,226.31,17,27,,1.1755,1.1678,1.1717,1.1639,1.172,1.1717,1.1639
2026-01-05,1.1724,1.1729,1.1659,1.1722,-0.0002,0.0005,0.0063,,0.0004,0,0.02,,125056,1567272,109383,,70,50,3.47,1.1819,1.1729,1.1638,,1.1703,-30,-0.42,,1.1729,1.164,,1.1741,1.1737,1.1721,1.1707,1.168,,,0.003,0.0037,-0.0007,,1.1818,1.1783,1.1748,1.1678,1.1643,1.1608,,1.1821,1.1721,1.1621,,7.8,8.4,48.15,3.36,1.12,,9.7,8.5,53.3,↓,,-57.72,-46.32,-0.0002,,0,54,143.39,154.87,286.78,309.74,4,25,,1.1734,1.1682,1.1708,1.1639,1.1722,1.1708,1.1639
2026-01-06,1.1721,1.1743,1.1684,1.1689,-0.0032,0.0022,0.0005,,-0.0001,0,-0.28,,108979,1458293,109324,,59,51,3.65,1.1815,1.1731,1.1647,,1.1705,2,-0.71,,1.1731,1.1641,,1.1731,1.173,1.1718,1.1706,1.168,,,0.0024,0.0034,-0.001,,1.1786,1.1757,1.1727,1.1668,1.1639,1.1609,,1.182,1.1718,1.1616,,6.9,11.1,38.33,0,1.12,,9,10.2,46.88,↑,,-79.87,-53.74,-0.0021,,14,0,147.15,143.81,288.53,281.98,1,23,,1.1734,1.1682,1.1708,1.1639,1.1689,1.1708,1.1639
2026-01-07,1.1687,1.1703,1.1673,1.1676,-0.0011,0.0016,0.0003,,-0.0002,0,-0.11,,107541,1350752,108625,,30,50,3.67,1.1809,1.1733,1.1656,,1.1684,-21,-0.61,,1.1733,1.1641,,1.172,1.1722,1.1714,1.1704,1.168,,,0.0018,0.0031,-0.0013,,1.1725,1.171,1.1695,1.1665,1.165,1.1635,,1.1814,1.1714,1.1614,,6.1,11.3,35.06,0,1.12,,8.4,10.4,44.68,↓,,-88.59,-113.58,-0.0086,,0,11,136.64,144.54,273.28,289.08,3,22,,1.1734,1.1699,1.1717,1.1639,1.1676,1.1717,1.1639
2026-01-08,1.1675,1.1683,1.1643,1.1659,-0.0016,0.0008,0.0016,,-0.0001,0,-0.15,,92807,1257945,107765,,40,49,3.7,1.1803,1.1734,1.1666,,1.1662,-22,-0.74,,1.1734,1.1642,,1.1708,1.1712,1.1709,1.1701,1.1679,,,0.0011,0.0027,-0.0016,,1.172,1.17,1.168,1.164,1.162,1.16,,1.1807,1.1709,1.1611,,5.4,11.9,31.21,0,0,,7.8,10.9,41.71,↑,,-90.3,-178.92,-0.0134,,0,30,126.88,164.22,258.94,335.14,13,21,,1.172,1.17,1.171,1.1639,1.1659,1.171,1.1639
2026-01-09,1.1657,1.1662,1.1618,1.1636,-0.0021,0.0005,0.0018,,-0.0002,0,-0.2,,112872,1145073,106356,,44,49,3.07,1.1811,1.1731,1.1652,,1.1639,-23,-0.72,,1.1731,1.1642,,1.1694,1.17,1.1702,1.1696,1.1677,,,0.0004,0.0022,-0.0018,,1.1703,1.1681,1.1659,1.1615,1.1593,1.1571,,1.18,1.1702,1.1604,,4.8,13.1,26.82,0,0,,7.2,11.8,37.89,↓,,-90.53,-216.17,-0.0141,,0,25,117.82,177.49,240.45,362.22,20,21,,1.1704,1.1712,1.1708,1.1639,1.1636,1.1708,1.1639
2026-01-12,1.1633,1.1699,1.1622,1.1667,0.0034,0.0032,0.0011,,-0.0003,0,0.27,,106471,1251544,105731,,77,51,2.91,1.1812,1.1728,1.1644,,1.1663,24,-0.47,,1.1728,1.1644,,1.1689,1.1695,1.1699,1.1694,1.1677,,,0.0001,0.0018,-0.0017,,1.178,1.1742,1.1703,1.1626,1.1588,1.1549,,1.1801,1.1699,1.1597,,7.7,11.6,39.9,43.14,14.38,,8.9,11,44.72,↑,,-74.21,-133.64,-0.0104,,37,0,146.4,164.81,287.06,323.16,6,20,,1.1699,1.1712,1.1706,1.1639,1.1667,1.1706,1.1639
2026-01-13,1.167,1.1678,1.1634,1.1643,-0.0027,0.0008,0.0009,,0.0003,1,-0.21,,105917,1145627,105965,,44,51,2.97,1.1814,1.1723,1.1631,,1.1652,-11,-0.39,,1.1723,1.1647,,1.168,1.1687,1.1694,1.169,1.1676,,,-0.0003,0.0014,-0.0017,,1.1713,1.1691,1.1669,1.1625,1.1603,1.1581,,1.1796,1.1694,1.1592,,6.8,13,34.34,25.36,22.83,,8.3,11.9,41.09,↓,,-86.84,-130.16,-0.013,,0,0,135.94,153.04,266.55,300.08,6,19,,1.1692,1.1712,1.1702,1.1639,1.1643,1.1702,1.1639
2026-01-14,1.1644,1.1662,1.1635,1.1645,0.0001,0.0017,0.0009,,0.0001,1,0.02,,98246,1243873,105941,,27,49,2.92,1.1814,1.1717,1.1621,,1.1647,-5,-0.27,,1.1717,1.1649,,1.1673,1.1681,1.1689,1.1687,1.1675,,,-0.0006,0.001,-0.0016,,1.1687,1.1673,1.166,1.1633,1.162,1.1606,,1.1787,1.1689,1.1591,,6.3,11.6,35.2,39.29,35.93,,7.9,11.1,41.58,↑,,-85.79,-118.81,-0.0103,,0,0,126.23,142.11,257.61,290.02,6,18,,1.1692,1.1712,1.1702,1.1639,1.1645,1.1702,1.1639
